doctor_id,first_name,last_name,specialization,appointment_date,appointment_time,appointment_duration,appointment_type,availability_status
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,09:00,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,10:30,45,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,11:15,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,12:45,60,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,13:45,45,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,15:15,60,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-18,16:15,60,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-19,09:00,45,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-19,09:45,90,Follow-up,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-19,11:15,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-19,14:15,90,Initial Consultation,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-19,15:45,60,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-19,16:45,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,09:00,90,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,10:30,60,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,11:30,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,13:00,45,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,13:45,90,Follow-up,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,15:15,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-20,16:00,60,Follow-up,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,09:00,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,09:45,60,Initial Consultation,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,10:45,90,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,12:15,45,Stress Test,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,13:00,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,13:45,60,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,14:45,60,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,15:45,60,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-21,16:45,90,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-22,09:00,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-22,10:30,60,Stress Test,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-22,13:30,45,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-22,14:15,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-22,15:00,45,ECG Review,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-22,15:45,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,09:00,45,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,09:45,60,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,10:45,45,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,11:30,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,12:15,60,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,13:15,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,14:45,45,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,15:30,45,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-25,16:15,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,09:00,60,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,10:00,60,ECG Review,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,12:00,90,Stress Test,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,13:30,45,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,14:15,45,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,15:00,45,ECG Review,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,15:45,45,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-26,16:30,45,Follow-up,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,09:00,45,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,09:45,90,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,11:15,90,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,12:45,90,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,14:15,45,Initial Consultation,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,15:00,45,ECG Review,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-27,15:45,90,ECG Review,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-28,09:00,60,ECG Review,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-28,10:00,90,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-28,13:00,60,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-28,15:00,90,ECG Review,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-29,09:00,45,ECG Review,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-29,09:45,45,ECG Review,Available
DOC0011,Edwin,Whitney,Cardiologist,2025-08-29,10:30,90,Follow-up,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-29,13:30,90,Initial Consultation,Booked
DOC0011,Edwin,Whitney,Cardiologist,2025-08-29,15:00,90,Initial Consultation,Cancelled
DOC0011,Edwin,Whitney,Cardiologist,2025-08-29,16:30,90,Initial Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,09:00,45,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,09:45,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,10:15,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,10:45,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,12:15,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,12:45,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,13:45,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,14:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,15:00,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,15:30,45,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-04,16:15,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,09:00,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,09:45,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,10:30,30,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,11:00,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,11:45,45,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,12:30,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,14:00,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,14:45,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,15:15,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,16:00,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-05,16:45,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,09:00,45,Skin Screening,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,09:45,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,10:30,45,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,11:15,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,12:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,13:00,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,13:45,45,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,14:30,45,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,15:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,16:00,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-07,16:30,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,09:00,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,09:45,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,10:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,11:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,11:30,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,12:00,45,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,12:45,30,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,13:45,45,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,14:30,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,15:15,30,Consultation,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,15:45,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-08,16:30,30,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,09:00,30,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,09:30,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,10:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,10:30,45,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,11:15,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,11:45,30,Procedure,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,12:15,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,13:00,45,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,13:45,30,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,14:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,15:00,45,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,15:45,45,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-11,16:30,30,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,09:00,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,09:45,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,10:30,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,11:00,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,11:30,30,Consultation,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,12:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,12:30,30,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,13:00,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,14:00,45,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,14:45,45,Consultation,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,15:30,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,16:15,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-12,16:45,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,09:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,09:30,45,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,10:15,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,11:15,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,12:45,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,13:30,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,14:30,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,15:15,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,15:45,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-13,16:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,09:00,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,09:45,45,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,10:30,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,11:15,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,12:00,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,12:30,45,Consultation,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,13:15,45,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,14:00,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,14:45,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,15:15,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,16:00,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-14,16:30,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,09:00,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,09:45,45,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,10:30,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,11:00,30,Consultation,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,11:30,30,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,12:30,45,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,13:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,14:00,45,Procedure,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,14:45,30,Skin Screening,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,15:15,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,15:45,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-18,16:15,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,09:00,45,Consultation,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,09:45,45,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,10:30,45,Procedure,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,11:15,45,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,12:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,12:30,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,13:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,14:00,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,14:45,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,15:15,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,16:00,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-20,16:30,45,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,09:00,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,10:00,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,10:45,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,11:30,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,12:15,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,13:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,13:30,45,Consultation,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,15:00,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,15:30,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-22,16:15,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,09:00,30,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,10:00,45,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,10:45,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,11:30,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,12:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,12:30,30,Follow-up,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,13:00,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,13:30,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,14:15,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,14:45,30,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,15:15,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,15:45,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-25,16:30,30,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,09:00,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,09:45,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,10:30,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,11:15,45,Skin Screening,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,12:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,12:30,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,14:45,30,Procedure,Available
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,15:45,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,16:15,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-27,16:45,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,09:00,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,09:30,45,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,10:15,45,Follow-up,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,11:00,30,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,12:00,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,12:30,30,Procedure,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,13:30,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,14:15,45,Consultation,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,15:00,30,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,15:30,45,Skin Screening,Booked
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,16:15,30,Follow-up,Cancelled
DOC0012,Amanda,Abbott,Dermatologist,2025-08-28,16:45,30,Consultation,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,09:00,75,Injury Assessment,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,10:15,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,11:15,45,Post-Surgery,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,12:00,75,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,14:30,75,Injury Assessment,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,15:45,60,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-04,16:45,60,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,09:00,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,09:45,75,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,11:00,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,11:45,45,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,12:30,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,13:30,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,14:15,60,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-05,16:15,45,Injury Assessment,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,09:00,60,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,10:00,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,11:00,75,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,12:15,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,13:00,75,Follow-up,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,14:15,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,15:15,45,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-07,16:00,75,Injury Assessment,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,09:00,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,09:45,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,10:45,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,11:45,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,13:15,75,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,14:30,75,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-08,15:45,75,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,09:00,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,09:45,75,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,11:00,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,11:45,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,12:30,45,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,13:15,75,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,14:30,45,Initial Consultation,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,15:15,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-11,16:00,75,Injury Assessment,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,09:00,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,10:00,60,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,11:00,45,Post-Surgery,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,11:45,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,12:30,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,13:15,60,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,14:15,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,15:15,75,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-12,16:30,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,09:45,60,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,10:45,60,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,11:45,45,Initial Consultation,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,12:30,60,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,13:30,45,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,14:15,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,15:15,45,Initial Consultation,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-13,16:00,60,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,11:00,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,12:00,45,Follow-up,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,12:45,75,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,14:00,45,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,14:45,75,Post-Surgery,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,16:00,45,Follow-up,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-14,16:45,45,Post-Surgery,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-15,09:00,75,Initial Consultation,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-15,10:15,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-15,11:15,60,Injury Assessment,Booked
DOC0013,Alicia,Wilson,Orthopedist,2025-08-15,12:15,75,Post-Surgery,Cancelled
DOC0013,Alicia,Wilson,Orthopedist,2025-08-15,13:30,75,Follow-up,Available
DOC0013,Alicia,Wilson,Orthopedist,2025-08-15,14:45,75,Post-Surgery,Booked
